,game_id,team_abbrev,opponent_abbrev,team_score,opponent_score,win
610,202202110BOS,BOS,DEN,108,102,True
611,202202110BOS,DEN,BOS,102,108,False
612,202202110CHI,CHI,MIN,134,122,True
613,202202110CHI,MIN,CHI,122,134,False
614,202202110DET,CHO,DET,141,119,True
615,202202110DET,DET,CHO,119,141,False
616,202202110IND,IND,CLE,113,120,False
617,202202110IND,CLE,IND,120,113,True
618,202202110PHI,PHI,OKC,100,87,True
619,202202110PHI,OKC,PHI,87,100,False
620,202202110UTA,ORL,UTA,99,114,False
621,202202110UTA,UTA,ORL,114,99,True
622,202202120CHI,OKC,CHI,101,106,False
623,202202120CHI,CHI,OKC,106,101,True
624,202202120CHO,MEM,CHO,125,118,True
625,202202120CHO,CHO,MEM,118,125,False
626,202202120DAL,DAL,LAC,97,99,False
627,202202120DAL,LAC,DAL,99,97,True
628,202202120GSW,GSW,LAL,117,115,True
629,202202120GSW,LAL,GSW,115,117,False
630,202202120MIA,BRK,MIA,111,115,False
631,202202120MIA,MIA,BRK,115,111,True
632,202202120NOP,SAS,NOP,124,114,True
633,202202120NOP,NOP,SAS,114,124,False
634,202202120PHI,CLE,PHI,93,103,False
635,202202120PHI,PHI,CLE,103,93,True
636,202202120PHO,PHO,ORL,132,105,True
637,202202120PHO,ORL,PHO,105,132,False
638,202202120POR,POR,NYK,112,103,True
639,202202120POR,NYK,POR,103,112,False
640,202202120TOR,DEN,TOR,110,109,True
641,202202120TOR,TOR,DEN,109,110,False
642,202202120WAS,SAC,WAS,123,110,True
643,202202120WAS,WAS,SAC,110,123,False
644,202202130BOS,BOS,ATL,105,95,True
645,202202130BOS,ATL,BOS,95,105,False
646,202202130IND,MIN,IND,129,120,True
647,202202130IND,IND,MIN,120,129,False
648,202202140BRK,SAC,BRK,85,109,False
649,202202140BRK,BRK,SAC,109,85,True
650,202202140CHI,SAS,CHI,109,120,False
651,202202140CHI,CHI,SAS,120,109,True
652,202202140DEN,DEN,ORL,121,111,True
653,202202140DEN,ORL,DEN,111,121,False
654,202202140LAC,GSW,LAC,104,119,False
655,202202140LAC,LAC,GSW,119,104,True
656,202202140MIL,POR,MIL,122,107,True
657,202202140MIL,MIL,POR,107,122,False
658,202202140NOP,NOP,TOR,120,90,True
659,202202140NOP,TOR,NOP,90,120,False
660,202202140NYK,OKC,NYK,127,123,True
661,202202140NYK,NYK,OKC,123,127,False
662,202202140UTA,UTA,HOU,135,101,True
663,202202140UTA,HOU,UTA,101,135,False
664,202202140WAS,WAS,DET,103,94,True
665,202202140WAS,DET,WAS,94,103,False
666,202202150ATL,ATL,CLE,124,116,True
667,202202150ATL,CLE,ATL,116,124,False
668,202202150MIA,DAL,MIA,107,99,True
669,202202150MIA,MIA,DAL,99,107,False
670,202202150MIL,IND,MIL,119,128,False
671,202202150MIL,MIL,IND,128,119,True
672,202202150MIN,CHO,MIN,120,126,False
673,202202150MIN,MIN,CHO,126,120,True
674,202202150NOP,MEM,NOP,121,109,True
675,202202150NOP,NOP,MEM,109,121,False
676,202202150PHI,BOS,PHI,135,87,True
677,202202150PHI,PHI,BOS,87,135,False
678,202202150PHO,LAC,PHO,96,103,False
679,202202150PHO,PHO,LAC,103,96,True
680,202202160BOS,BOS,DET,111,112,False
681,202202160BOS,DET,BOS,112,111,True
682,202202160CHI,SAC,CHI,118,125,False
683,202202160CHI,CHI,SAC,125,118,True
684,202202160GSW,DEN,GSW,117,116,True
685,202202160GSW,GSW,DEN,116,117,False
686,202202160IND,IND,WAS,113,108,True
687,202202160IND,WAS,IND,108,113,False
688,202202160LAL,UTA,LAL,101,106,False
689,202202160LAL,LAL,UTA,106,101,True
690,202202160MEM,POR,MEM,123,119,True
691,202202160MEM,MEM,POR,119,123,False
692,202202160MIN,MIN,TOR,91,103,False
693,202202160MIN,TOR,MIN,103,91,True
694,202202160NYK,BRK,NYK,111,106,True
695,202202160NYK,NYK,BRK,106,111,False
696,202202160OKC,OKC,SAS,106,114,False
697,202202160OKC,SAS,OKC,114,106,True
698,202202160ORL,ORL,ATL,109,130,False
699,202202160ORL,ATL,ORL,130,109,True
700,202202160PHO,HOU,PHO,121,124,False
701,202202160PHO,PHO,HOU,124,121,True
702,202202170BRK,WAS,BRK,117,103,True
703,202202170BRK,BRK,WAS,103,117,False
704,202202170CHO,CHO,MIA,107,111,False
705,202202170CHO,MIA,CHO,111,107,True
706,202202170LAC,LAC,HOU,142,111,True
707,202202170LAC,HOU,LAC,111,142,False
708,202202170MIL,PHI,MIL,123,120,True
709,202202170MIL,MIL,PHI,120,123,False
710,202202170NOP,DAL,NOP,125,118,True
711,202202170NOP,NOP,DAL,118,125,False
712,202202240BRK,BRK,BOS,106,129,False
713,202202240BRK,BOS,BRK,129,106,True
714,202202240CHI,CHI,ATL,112,108,True
715,202202240CHI,ATL,CHI,108,112,False
716,202202240DET,DET,CLE,106,103,True
717,202202240DET,CLE,DET,103,106,False
718,202202240MIN,MEM,MIN,114,119,False
719,202202240MIN,MIN,MEM,119,114,True
720,202202240OKC,PHO,OKC,124,104,True
721,202202240OKC,OKC,PHO,104,124,False
722,202202240POR,GSW,POR,132,95,True
723,202202240POR,POR,GSW,95,132,False
724,202202240SAC,DEN,SAC,128,110,True
725,202202240SAC,SAC,DEN,110,128,False
726,202202250CHO,TOR,CHO,93,125,False
727,202202250CHO,CHO,TOR,125,93,True
728,202202250IND,IND,OKC,125,129,False
729,202202250IND,OKC,IND,129,125,True
730,202202250LAL,LAL,LAC,102,105,False
731,202202250LAL,LAC,LAL,105,102,True
732,202202250MIN,PHI,MIN,133,102,True
733,202202250MIN,MIN,PHI,102,133,False
734,202202250NYK,NYK,MIA,100,115,False
735,202202250NYK,MIA,NYK,115,100,True
736,202202250ORL,HOU,ORL,111,119,False
737,202202250ORL,ORL,HOU,119,111,True
738,202202250PHO,NOP,PHO,117,102,True
739,202202250PHO,PHO,NOP,102,117,False
740,202202250UTA,UTA,DAL,114,109,True
741,202202250UTA,DAL,UTA,109,114,False
742,202202250WAS,SAS,WAS,157,153,True
743,202202250WAS,WAS,SAS,153,157,False
744,202202260ATL,TOR,ATL,100,127,False
745,202202260ATL,ATL,TOR,127,100,True
746,202202260CHI,MEM,CHI,116,110,True
747,202202260CHI,CHI,MEM,110,116,False
748,202202260CLE,CLE,WAS,92,86,True
749,202202260CLE,WAS,CLE,86,92,False
750,202202260DEN,SAC,DEN,110,115,False
751,202202260DEN,DEN,SAC,115,110,True
752,202202260DET,DET,BOS,104,113,False
753,202202260DET,BOS,DET,113,104,True
754,202202260MIA,SAS,MIA,129,133,False
755,202202260MIA,MIA,SAS,133,129,True
756,202202260MIL,MIL,BRK,123,126,False
757,202202260MIL,BRK,MIL,126,123,True
758,202202270CHO,CHO,DET,126,127,False
759,202202270CHO,DET,CHO,127,126,True
760,202202270GSW,DAL,GSW,107,101,True
761,202202270GSW,GSW,DAL,101,107,False
762,202202270HOU,LAC,HOU,99,98,True
763,202202270HOU,HOU,LAC,98,99,False
764,202202270IND,BOS,IND,107,128,False
765,202202270IND,IND,BOS,128,107,True
766,202202270LAL,LAL,NOP,95,123,False
767,202202270LAL,NOP,LAL,123,95,True
768,202202270NYK,NYK,PHI,109,125,False
769,202202270NYK,PHI,NYK,125,109,True
770,202202270PHO,PHO,UTA,114,118,False
771,202202270PHO,UTA,PHO,118,114,True
772,202202270POR,DEN,POR,124,92,True
773,202202270POR,POR,DEN,92,124,False
774,202202280BRK,BRK,TOR,97,133,False
775,202202280BRK,TOR,BRK,133,97,True
776,202202280CLE,CLE,MIN,122,127,False
777,202202280CLE,MIN,CLE,127,122,True
778,202202280MEM,SAS,MEM,105,118,False
779,202202280MEM,MEM,SAS,118,105,True
780,202202280MIA,MIA,CHI,112,99,True
781,202202280MIA,CHI,MIA,99,112,False
782,202202280MIL,CHO,MIL,106,130,False
783,202202280MIL,MIL,CHO,130,106,True
784,202202280OKC,SAC,OKC,131,110,True
785,202202280OKC,OKC,SAC,110,131,False
786,202202280ORL,IND,ORL,103,119,False
787,202202280ORL,ORL,IND,119,103,True
788,202203010BOS,BOS,ATL,107,98,True
789,202203010BOS,ATL,BOS,98,107,False
790,202203010HOU,HOU,LAC,100,113,False
791,202203010HOU,LAC,HOU,113,100,True
792,202203010LAL,LAL,DAL,104,109,False
793,202203010LAL,DAL,LAL,109,104,True
794,202203010MIN,MIN,GSW,129,114,True
795,202203010MIN,GSW,MIN,114,129,False
796,202203010TOR,TOR,BRK,109,108,True
797,202203010TOR,BRK,TOR,108,109,False
798,202203010WAS,WAS,DET,116,113,True
799,202203010WAS,DET,WAS,113,116,False
800,202203020CLE,CLE,CHO,98,119,False
801,202203020CLE,CHO,CLE,119,98,True
802,202203020DEN,DEN,OKC,107,119,False
803,202203020DEN,OKC,DEN,119,107,True
804,202203020HOU,HOU,UTA,127,132,False
805,202203020HOU,UTA,HOU,132,127,True
806,202203020MIL,MIA,MIL,119,120,False
807,202203020MIL,MIL,MIA,120,119,True
808,202203020NOP,SAC,NOP,95,125,False
809,202203020NOP,NOP,SAC,125,95,True
810,202203020ORL,IND,ORL,122,114,True
811,202203020ORL,ORL,IND,114,122,False
812,202203020PHI,PHI,NYK,123,108,True
813,202203020PHI,NYK,PHI,108,123,False
814,202203020PHO,POR,PHO,90,120,False
815,202203020PHO,PHO,POR,120,90,True
816,202203030ATL,CHI,ATL,124,130,False
817,202203030ATL,ATL,CHI,130,124,True
818,202203030BOS,MEM,BOS,107,120,False
819,202203030BOS,BOS,MEM,120,107,True
820,202203030BRK,MIA,BRK,113,107,True
821,202203030BRK,BRK,MIA,107,113,False
822,202203030DAL,GSW,DAL,113,122,False
823,202203030DAL,DAL,GSW,122,113,True
824,202203030LAC,LAL,LAC,111,132,False
825,202203030LAC,LAC,LAL,132,111,True
826,202203030SAS,SAS,SAC,112,115,False
827,202203030SAS,SAC,SAS,115,112,True
828,202203030TOR,DET,TOR,108,106,True
829,202203030TOR,TOR,DET,106,108,False
830,202203040CHI,CHI,MIL,112,118,False
831,202203040CHI,MIL,CHI,118,112,True
832,202203040DEN,HOU,DEN,101,116,False
833,202203040DEN,DEN,HOU,116,101,True
834,202203040DET,IND,DET,106,111,False
835,202203040DET,DET,IND,111,106,True
836,202203040NOP,UTA,NOP,90,124,False
837,202203040NOP,NOP,UTA,124,90,True
838,202203040OKC,OKC,MIN,101,138,False
839,202203040OKC,MIN,OKC,138,101,True
840,202203040PHI,PHI,CLE,125,119,True
841,202203040PHI,CLE,PHI,119,125,False
842,202203040PHO,PHO,NYK,115,114,True
843,202203040PHO,NYK,PHO,114,115,False
844,202203040TOR,TOR,ORL,97,103,False
845,202203040TOR,ORL,TOR,103,97,True
846,202203040WAS,ATL,WAS,117,114,True
847,202203040WAS,WAS,ATL,114,117,False
848,202203050CHO,CHO,SAS,123,117,True
849,202203050CHO,SAS,CHO,117,123,False
850,202203050DAL,DAL,SAC,114,113,True
851,202203050DAL,SAC,DAL,113,114,False
852,202203050LAL,LAL,GSW,124,116,True
853,202203050LAL,GSW,LAL,116,124,False
854,202203050MEM,MEM,ORL,124,96,True
855,202203050MEM,ORL,MEM,96,124,False
856,202203050MIA,MIA,PHI,99,82,True
857,202203050MIA,PHI,MIA,82,99,False
858,202203050MIN,MIN,POR,135,121,True
859,202203050MIN,POR,MIN,121,135,False
860,202203060BOS,BOS,BRK,126,120,True
861,202203060BOS,BRK,BOS,120,126,False
862,202203060CLE,TOR,CLE,96,104,False
863,202203060CLE,CLE,TOR,104,96,True
864,202203060DEN,DEN,NOP,138,130,True
865,202203060DEN,NOP,DEN,130,138,False
866,202203060HOU,MEM,HOU,112,123,False
867,202203060HOU,HOU,MEM,123,112,True
868,202203060LAC,NYK,LAC,116,93,True
869,202203060LAC,LAC,NYK,93,116,False
870,202203060MIL,MIL,PHO,132,122,True
871,202203060MIL,PHO,MIL,122,132,False
872,202203060OKC,OKC,UTA,103,116,False
873,202203060OKC,UTA,OKC,116,103,True
874,202203060WAS,WAS,IND,133,123,True
875,202203060WAS,IND,WAS,123,133,False
876,202203070DAL,UTA,DAL,103,111,False
877,202203070DAL,DAL,UTA,111,103,True
878,202203070DEN,DEN,GSW,131,124,True
879,202203070DEN,GSW,DEN,124,131,False
880,202203070DET,ATL,DET,110,113,False
881,202203070DET,DET,ATL,113,110,True
882,202203070MIA,MIA,HOU,123,106,True
883,202203070MIA,HOU,MIA,106,123,False
884,202203070MIN,MIN,POR,124,81,True
885,202203070MIN,POR,MIN,81,124,False
886,202203070PHI,CHI,PHI,106,121,False
887,202203070PHI,PHI,CHI,121,106,True
888,202203070SAC,SAC,NYK,115,131,False
889,202203070SAC,NYK,SAC,131,115,True
890,202203070SAS,SAS,LAL,117,110,True
891,202203070SAS,LAL,SAS,110,117,False
892,202203080CHO,BRK,CHO,132,121,True
893,202203080CHO,CHO,BRK,121,132,False
894,202203080GSW,GSW,LAC,112,97,True
895,202203080GSW,LAC,GSW,97,112,False
896,202203080IND,CLE,IND,127,124,True
897,202203080IND,IND,CLE,124,127,False
898,202203080MEM,MEM,NOP,132,111,True
899,202203080MEM,NOP,MEM,111,132,False
900,202203080OKC,OKC,MIL,115,142,False
901,202203080OKC,MIL,OKC,142,115,True
902,202203080ORL,PHO,ORL,102,99,True
903,202203080ORL,ORL,PHO,99,102,False
904,202203090CHO,BOS,CHO,115,101,True
905,202203090CHO,CHO,BOS,101,115,False
906,202203090DAL,NYK,DAL,107,77,True
907,202203090DAL,DAL,NYK,77,107,False
908,202203090DET,DET,CHI,108,114,False
909,202203090DET,CHI,DET,114,108,True
910,202203090HOU,HOU,LAL,139,130,True
911,202203090HOU,LAL,HOU,130,139,False
912,202203090LAC,LAC,WAS,115,109,True
913,202203090LAC,WAS,LAC,109,115,False
914,202203090MIA,MIA,PHO,90,111,False
915,202203090MIA,PHO,MIA,111,90,True
916,202203090MIL,ATL,MIL,115,124,False
917,202203090MIL,MIL,ATL,124,115,True
918,202203090MIN,OKC,MIN,102,132,False
919,202203090MIN,MIN,OKC,132,102,True
920,202203090NOP,ORL,NOP,108,102,True
921,202203090NOP,NOP,ORL,102,108,False
922,202203090SAC,SAC,DEN,100,106,False
923,202203090SAC,DEN,SAC,106,100,True
924,202203090SAS,SAS,TOR,104,119,False
925,202203090SAS,TOR,SAS,119,104,True
926,202203090UTA,UTA,POR,123,85,True
927,202203090UTA,POR,UTA,85,123,False
928,202203100DEN,DEN,GSW,102,113,False
929,202203100DEN,GSW,DEN,113,102,True
930,202203100PHI,PHI,BRK,100,129,False
931,202203100PHI,BRK,PHI,129,100,True
932,202203110ATL,LAC,ATL,106,112,False
933,202203110ATL,ATL,LAC,112,106,True
934,202203110BOS,DET,BOS,103,114,False
935,202203110BOS,BOS,DET,114,103,True
936,202203110HOU,DAL,HOU,113,100,True
937,202203110HOU,HOU,DAL,100,113,False
938,202203110LAL,LAL,WAS,122,109,True
939,202203110LAL,WAS,LAL,109,122,False
940,202203110MEM,MEM,NYK,118,114,True
941,202203110MEM,NYK,MEM,114,118,False
942,202203110MIA,CLE,MIA,105,117,False
943,202203110MIA,MIA,CLE,117,105,True
944,202203110NOP,NOP,CHO,120,142,False
945,202203110NOP,CHO,NOP,142,120,True
946,202203110ORL,ORL,MIN,118,110,True
947,202203110ORL,MIN,ORL,110,118,False
948,202203110PHO,TOR,PHO,117,112,True
949,202203110PHO,PHO,TOR,112,117,False
950,202203110SAS,SAS,UTA,104,102,True
951,202203110SAS,UTA,SAS,102,104,False
952,202203120CHI,CHI,CLE,101,91,True
953,202203120CHI,CLE,CHI,91,101,False
954,202203120DEN,TOR,DEN,127,115,True
955,202203120DEN,DEN,TOR,115,127,False
956,202203120GSW,GSW,MIL,122,109,True
957,202203120GSW,MIL,GSW,109,122,False
958,202203120MIA,MIA,MIN,104,113,False
959,202203120MIA,MIN,MIA,113,104,True
960,202203120POR,WAS,POR,118,127,False
961,202203120POR,POR,WAS,127,118,True
962,202203120SAS,SAS,IND,108,119,False
963,202203120SAS,IND,SAS,119,108,True
964,202203120UTA,UTA,SAC,134,125,True
965,202203120UTA,SAC,UTA,125,134,False
966,202203130ATL,IND,ATL,128,131,False
967,202203130ATL,ATL,IND,131,128,True
968,202203130BOS,BOS,DAL,92,95,False
969,202203130BOS,DAL,BOS,95,92,True
970,202203130BRK,NYK,BRK,107,110,False
971,202203130BRK,BRK,NYK,110,107,True
972,202203130DET,DET,LAC,102,106,False
973,202203130DET,LAC,DET,106,102,True
974,202203130NOP,HOU,NOP,105,130,False
975,202203130NOP,NOP,HOU,130,105,True
976,202203130OKC,MEM,OKC,125,118,True
977,202203130OKC,OKC,MEM,118,125,False
978,202203130ORL,PHI,ORL,116,114,True
979,202203130ORL,ORL,PHI,114,116,False
980,202203130PHO,LAL,PHO,111,140,False
981,202203130PHO,PHO,LAL,140,111,True
982,202203140ATL,ATL,POR,122,113,True
983,202203140ATL,POR,ATL,113,122,False
984,202203140CLE,LAC,CLE,111,120,False
985,202203140CLE,CLE,LAC,120,111,True
986,202203140GSW,GSW,WAS,126,112,True
987,202203140GSW,WAS,GSW,112,126,False
988,202203140LAL,LAL,TOR,103,114,False
989,202203140LAL,TOR,LAL,114,103,True
990,202203140OKC,CHO,OKC,134,116,True
991,202203140OKC,OKC,CHO,116,134,False
992,202203140PHI,DEN,PHI,114,110,True
993,202203140PHI,PHI,DEN,110,114,False
994,202203140SAC,SAC,CHI,112,103,True
995,202203140SAC,CHI,SAC,103,112,False
996,202203140SAS,MIN,SAS,149,139,True
997,202203140SAS,SAS,MIN,139,149,False
998,202203140UTA,UTA,MIL,111,117,False
999,202203140UTA,MIL,UTA,117,111,True
1000,202203150IND,MEM,IND,135,102,True
1001,202203150IND,IND,MEM,102,135,False
1002,202203150MIA,MIA,DET,105,98,True
1003,202203150MIA,DET,MIA,98,105,False
1004,202203150NOP,PHO,NOP,131,115,True
1005,202203150NOP,NOP,PHO,115,131,False
1006,202203150ORL,BRK,ORL,150,108,True
1007,202203150ORL,ORL,BRK,108,150,False
1008,202203160BRK,BRK,DAL,111,113,False
1009,202203160BRK,DAL,BRK,113,111,True
1010,202203160CHO,ATL,CHO,106,116,False
1011,202203160CHO,CHO,ATL,116,106,True
1012,202203160CLE,CLE,PHI,114,118,False
1013,202203160CLE,PHI,CLE,118,114,True
1014,202203160GSW,GSW,BOS,88,110,False
1015,202203160GSW,BOS,GSW,110,88,True
1016,202203160HOU,PHO,HOU,129,112,True
1017,202203160HOU,HOU,PHO,112,129,False
1018,202203160LAC,TOR,LAC,103,100,True
1019,202203160LAC,LAC,TOR,100,103,False
1020,202203160MIN,LAL,MIN,104,124,False
1021,202203160MIN,MIN,LAL,124,104,True
1022,202203160NYK,POR,NYK,98,128,False
1023,202203160NYK,NYK,POR,128,98,True
1024,202203160SAC,SAC,MIL,126,135,False
1025,202203160SAC,MIL,SAC,135,126,True
1026,202203160SAS,OKC,SAS,120,122,False
1027,202203160SAS,SAS,OKC,122,120,True
1028,202203160UTA,UTA,CHI,125,110,True
1029,202203160UTA,CHI,UTA,110,125,False
1030,202203160WAS,WAS,DEN,109,127,False
1031,202203160WAS,DEN,WAS,127,109,True
1032,202203170ORL,DET,ORL,134,120,True
1033,202203170ORL,ORL,DET,120,134,False
1034,202203180ATL,ATL,MEM,120,105,True
1035,202203180ATL,MEM,ATL,105,120,False
1036,202203180BRK,POR,BRK,123,128,False
1037,202203180BRK,BRK,POR,128,123,True
1038,202203180CLE,CLE,DEN,119,116,True
1039,202203180CLE,DEN,CLE,116,119,False
1040,202203180HOU,HOU,IND,118,121,False
1041,202203180HOU,IND,HOU,121,118,True
1042,202203180MIA,MIA,OKC,120,108,True
1043,202203180MIA,OKC,MIA,108,120,False
1044,202203180NYK,WAS,NYK,97,100,False
1045,202203180NYK,NYK,WAS,100,97,True
1046,202203180PHI,PHI,DAL,111,101,True
1047,202203180PHI,DAL,PHI,101,111,False
1048,202203180PHO,CHI,PHO,102,129,False
1049,202203180PHO,PHO,CHI,129,102,True
1050,202203180SAC,SAC,BOS,97,126,False
1051,202203180SAC,BOS,SAC,126,97,True
1052,202203180SAS,SAS,NOP,91,124,False
1053,202203180SAS,NOP,SAS,124,91,True
1054,202203180TOR,TOR,LAL,123,128,False
1055,202203180TOR,LAL,TOR,128,123,True
1056,202203180UTA,UTA,LAC,121,92,True
1057,202203180UTA,LAC,UTA,92,121,False
1058,202203190CHO,CHO,DAL,129,108,True
1059,202203190CHO,DAL,CHO,108,129,False
1060,202203190CLE,DET,CLE,109,113,False
1061,202203190CLE,CLE,DET,113,109,True
1062,202203190MIN,MIN,MIL,138,119,True
1063,202203190MIN,MIL,MIN,119,138,False
1064,202203190WAS,LAL,WAS,119,127,False
1065,202203190WAS,WAS,LAL,127,119,True
1066,202203200ATL,NOP,ATL,117,112,True
1067,202203200ATL,ATL,NOP,112,117,False
1068,202203200DEN,DEN,BOS,104,124,False
1069,202203200DEN,BOS,DEN,124,104,True
1070,202203200GSW,SAS,GSW,110,108,True
1071,202203200GSW,GSW,SAS,108,110,False
1072,202203200HOU,MEM,HOU,122,98,True
1073,202203200HOU,HOU,MEM,98,122,False
1074,202203200IND,POR,IND,98,129,False
1075,202203200IND,IND,POR,129,98,True
1076,202203200NYK,NYK,UTA,93,108,False
1077,202203200NYK,UTA,NYK,108,93,True
1078,202203200ORL,OKC,ORL,85,90,False
1079,202203200ORL,ORL,OKC,90,85,True
1080,202203200PHI,TOR,PHI,93,88,True
1081,202203200PHI,PHI,TOR,88,93,False
1082,202203200SAC,PHO,SAC,127,124,True
1083,202203200SAC,SAC,PHO,124,127,False
1084,202203210BRK,UTA,BRK,106,114,False
1085,202203210BRK,BRK,UTA,114,106,True
1086,202203210CHI,CHI,TOR,113,99,True
1087,202203210CHI,TOR,CHI,99,113,False
1088,202203210CHO,CHO,NOP,106,103,True
1089,202203210CHO,NOP,CHO,103,106,False
1090,202203210CLE,LAL,CLE,131,120,True
1091,202203210CLE,CLE,LAL,120,131,False
1092,202203210DAL,DAL,MIN,110,108,True
1093,202203210DAL,MIN,DAL,108,110,False
1094,202203210DET,POR,DET,119,115,True
1095,202203210DET,DET,POR,115,119,False
1096,202203210HOU,WAS,HOU,97,115,False
1097,202203210HOU,HOU,WAS,115,97,True
1098,202203210OKC,BOS,OKC,132,123,True
1099,202203210OKC,OKC,BOS,123,132,False
1100,202203210PHI,MIA,PHI,106,113,False
1101,202203210PHI,PHI,MIA,113,106,True
1102,202203220DEN,LAC,DEN,115,127,False
1103,202203220DEN,DEN,LAC,127,115,True
1104,202203220MIL,CHI,MIL,98,126,False
1105,202203220MIL,MIL,CHI,126,98,True
1106,202203220NYK,ATL,NYK,117,111,True
1107,202203220NYK,NYK,ATL,111,117,False
1108,202203220ORL,ORL,GSW,94,90,True
1109,202203220ORL,GSW,ORL,90,94,False
1110,202203230BOS,BOS,UTA,125,97,True
1111,202203230BOS,UTA,BOS,97,125,False
1112,202203230CHO,NYK,CHO,121,106,True
1113,202203230CHO,CHO,NYK,106,121,False
1114,202203230DAL,HOU,DAL,91,110,False
1115,202203230DAL,DAL,HOU,110,91,True
1116,202203230DET,DET,ATL,122,101,True
1117,202203230DET,ATL,DET,101,122,False
1118,202203230IND,SAC,IND,110,109,True
1119,202203230IND,IND,SAC,109,110,False
1120,202203230LAL,LAL,PHI,121,126,False
1121,202203230LAL,PHI,LAL,126,121,True
1122,202203230MEM,BRK,MEM,120,132,False
1123,202203230MEM,MEM,BRK,132,120,True
1124,202203230MIA,GSW,MIA,118,104,True
1125,202203230MIA,MIA,GSW,104,118,False
1126,202203230MIN,PHO,MIN,125,116,True
1127,202203230MIN,MIN,PHO,116,125,False
1128,202203230OKC,OKC,ORL,118,102,True
1129,202203230OKC,ORL,OKC,102,118,False
1130,202203230POR,SAS,POR,133,96,True
1131,202203230POR,POR,SAS,96,133,False
1132,202203240DEN,PHO,DEN,140,130,True
1133,202203240DEN,DEN,PHO,130,140,False
1134,202203240MEM,IND,MEM,103,133,False
1135,202203240MEM,MEM,IND,133,103,True
1136,202203240MIL,WAS,MIL,102,114,False
1137,202203240MIL,MIL,WAS,114,102,True
1138,202203240NOP,CHI,NOP,109,126,False
1139,202203240NOP,NOP,CHI,126,109,True
1140,202203240TOR,CLE,TOR,104,117,False
1141,202203240TOR,TOR,CLE,117,104,True
1142,202203250ATL,ATL,GSW,121,110,True
1143,202203250ATL,GSW,ATL,110,121,False
1144,202203250CHO,UTA,CHO,101,107,False
1145,202203250CHO,CHO,UTA,107,101,True
1146,202203250DET,WAS,DET,100,97,True
1147,202203250DET,DET,WAS,97,100,False
1148,202203250LAC,LAC,PHI,97,122,False
1149,202203250LAC,PHI,LAC,122,97,True
1150,202203250MIA,NYK,MIA,111,103,True
1151,202203250MIA,MIA,NYK,103,111,False
1152,202203250MIN,DAL,MIN,95,116,False
1153,202203250MIN,MIN,DAL,116,95,True
1154,202203250POR,POR,HOU,106,125,False
1155,202203250POR,HOU,POR,125,106,True
1156,202203260CLE,CHI,CLE,98,94,True
1157,202203260CLE,CLE,CHI,94,98,False
1158,202203260DEN,OKC,DEN,107,113,False
1159,202203260DEN,DEN,OKC,113,107,True
1160,202203260MEM,MEM,MIL,127,102,True
1161,202203260MEM,MIL,MEM,102,127,False
1162,202203260MIA,BRK,MIA,110,95,True
1163,202203260MIA,MIA,BRK,95,110,False
1164,202203260NOP,NOP,SAS,103,107,False
1165,202203260NOP,SAS,NOP,107,103,True
1166,202203260ORL,ORL,SAC,110,114,False
1167,202203260ORL,SAC,ORL,114,110,True
1168,202203260POR,POR,HOU,98,115,False
1169,202203260POR,HOU,POR,115,98,True
1170,202203260TOR,IND,TOR,91,131,False
1171,202203260TOR,TOR,IND,131,91,True
1172,202203270BOS,MIN,BOS,112,134,False
1173,202203270BOS,BOS,MIN,134,112,True
1174,202203270BRK,BRK,CHO,110,119,False
1175,202203270BRK,CHO,BRK,119,110,True
1176,202203270DAL,UTA,DAL,100,114,False
1177,202203270DAL,DAL,UTA,114,100,True
1178,202203270DET,DET,NYK,102,104,False
1179,202203270DET,NYK,DET,104,102,True
1180,202203270NOP,NOP,LAL,116,108,True
1181,202203270NOP,LAL,NOP,108,116,False
1182,202203270PHO,PHO,PHI,114,104,True
1183,202203270PHO,PHI,PHO,104,114,False
1184,202203270WAS,WAS,GSW,123,115,True
1185,202203270WAS,GSW,WAS,115,123,False
1186,202203280CHO,CHO,DEN,109,113,False
1187,202203280CHO,DEN,CHO,113,109,True
1188,202203280CLE,ORL,CLE,101,107,False
1189,202203280CLE,CLE,ORL,107,101,True
1190,202203280HOU,HOU,SAS,120,123,False
1191,202203280HOU,SAS,HOU,123,120,True
1192,202203280IND,IND,ATL,123,132,False
1193,202203280IND,ATL,IND,132,123,True
1194,202203280MEM,GSW,MEM,95,123,False
1195,202203280MEM,MEM,GSW,123,95,True
1196,202203280MIA,MIA,SAC,123,100,True
1197,202203280MIA,SAC,MIA,100,123,False
1198,202203280NYK,CHI,NYK,104,109,False
1199,202203280NYK,NYK,CHI,109,104,True
1200,202203280POR,OKC,POR,134,131,True
1201,202203280POR,POR,OKC,131,134,False
1202,202203280TOR,TOR,BOS,115,112,True
1203,202203280TOR,BOS,TOR,112,115,False
1204,202203290BRK,DET,BRK,123,130,False
1205,202203290BRK,BRK,DET,130,123,True
1206,202203290DAL,DAL,LAL,128,110,True
1207,202203290DAL,LAL,DAL,110,128,False
1208,202203290LAC,UTA,LAC,115,121,False
1209,202203290LAC,LAC,UTA,121,115,True
1210,202203290PHI,PHI,MIL,116,118,False
1211,202203290PHI,MIL,PHI,118,116,True
1212,202203290WAS,WAS,CHI,94,107,False
1213,202203290WAS,CHI,WAS,107,94,True
1214,202203300BOS,MIA,BOS,106,98,True
